MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE_RECORDING,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
2561791021,NZO/HlLtJ,3750,,CAGE_3,230-F,2/3/26,F,LFD,282.04,278.84,40.22,6/16/26,SABLE_DAY_5_INJECT_DAY_7_DOSE_TWO,278.84,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,,CAGE_4,230-F,1/27/26,F,LFD,285.89,283.47,29.52,6/16/26,SABLE_DAY_5_INJECT_DAY_7_DOSE_TWO,283.47,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,,CORE_CAGE_11,230-F,1/27/26,F,LFD,276.35,274.08,42.99,6/16/26,INJECT_DAY_2_DOSE_TWO,274.08,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,,CORE_CAGE_12,230-F,1/27/26,F,LFD,275.05,274.3,39.24,6/16/26,INJECT_DAY_2_DOSE_TWO,274.3,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791001,NZO/HlLtJ,3730,6B,A7,370-F,1/13/26,F,LFD,,,47.2,6/17/26,DIED,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,,,48.31,6/17/26,SURGERY,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,26.65,19.68,38.16,6/17/26,,19.68,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,27.06,19.68,44.91,6/17/26,,19.68,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,27.23,19.51,50.31,6/17/26,,19.51,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791007,NZO/HlLtJ,3736,6B,G7,370-F,1/20/26,F,LFD,27.27,17.03,46.6,6/17/26,,17.03,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,27.69,18,51.18,6/17/26,,18,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,25.88,16.17,56.41,6/17/26,,16.17,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,,,53.18,6/17/26,SURGERY,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,,,57.72,6/17/26,SURGERY_RECOVERY_DAY_2,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,,,57.75,6/17/26,SURGERY,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,,CAGE_7,230-F,2/10/26,F,LFD,282.39,280.89,31.36,6/17/26,SABLE_DAY_6_REGAIN_DAY_1,103,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,,CAGE_2,230-F,2/10/26,F,LFD,278.58,275.85,31.45,6/17/26,SABLE_DAY_6_REGAIN_DAY_1,95.23,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,,CAGE_7,230-F,2/10/26,F,LFD,269.93,265.75,50.2,6/17/26,SABLE_DAY_1,265.75,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,,CAGE_4,230-F,2/10/26,F,LFD,271.2,267.43,47.16,6/17/26,SABLE_DAY_1,267.43,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,,CORE_CAGE_5,230-F,2/10/26,F,LFD,272.33,268.01,43.54,6/17/26,INJECT_DAY_3_DOSE_TWO,268.01,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,,CAGE_1,230-F,2/3/26,F,LFD,277.89,277.46,29.56,6/17/26,SABLE_DAY_3_INJECT_DAY_3_DOSE_TWO,277.46,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,,CAGE_3,230-F,2/3/26,F,LFD,270.27,266.71,48.51,6/17/26,SABLE_DAY_1,266.71,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,,CORE_CAGE_8,230-F,2/3/26,F,LFD,271.47,267.88,34.55,6/17/26,,267.88,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,,CAGE_3,230-F,2/3/26,F,LFD,278.84,276.33,39.92,6/17/26,SABLE_DAY_6_REGAIN_DAY_1,95.62,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,,CAGE_4,230-F,1/27/26,F,LFD,283.47,281.47,28.93,6/17/26,SABLE_DAY_6_REGAIN_DAY_1,100.81,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,,CORE_CAGE_11,230-F,1/27/26,F,LFD,274.08,271.63,42.3,6/17/26,INJECT_DAY_3_DOSE_TWO,271.63,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,,CAGE_2,230-F,1/27/26,F,LFD,274.3,273.32,38.39,6/17/26,SABLE_DAY_1_INJECT_DAY_3_DOSE_TWO,273.32,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,,,47.97,6/18/26,SURGERY_RECOVERY_DAY_1,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,,,,6/18/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,,,46.6,6/18/26,SURGERY,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,,,51.51,6/18/26,SURGERY,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791007,NZO/HlLtJ,3736,6B,G7,370-F,1/20/26,F,LFD,,,47.15,6/18/26,SURGERY_DIED,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,,,,6/18/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,,,,6/18/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,,,54.08,6/18/26,DAY_1_SURGERY_RECOVERY,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,,,57.76,6/18/26,DAY_3_SURGERY_RECOVERY,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,,,58.58,6/18/26,DAY_1_SURGERY_RECOVERY,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,6B,G7,370-F,2/10/26,F,LFD,103,101.47,32.28,6/18/26,REGAIN_DAY_2,101.47,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,6B,A8,370-F,2/10/26,F,LFD,95.23,92.94,32.18,6/18/26,REGAIN_DAY_2,92.94,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,,CAGE_7,230-F,2/10/26,F,LFD,265.75,260.89,50.71,6/18/26,SABLE_DAY_2,260.89,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,,CAGE_4,230-F,2/10/26,F,LFD,267.43,262.32,,6/18/26,SABLE_DAY_2,262.32,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,,CORE_CAGE_5,230-F,2/10/26,F,LFD,268.01,264.23,43.4,6/18/26,INJECT_DAY_4_DOSE_TWO,264.23,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,,CAGE_1,230-F,2/3/26,F,LFD,277.46,276.77,29,6/18/26,SABLE_DAY_4_REGAIN_DAY_1,28.98,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,,CAGE_3,230-F,2/3/26,F,LFD,266.71,262.78,48.17,6/18/26,SABLE_DAY_2,262.78,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,,CAGE_1,230-F,2/3/26,F,LFD,267.88,263.49,35.59,6/18/26,SABLE_DAY_1,263.49,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,95.62,94.41,39.93,6/18/26,REGAIN_DAY_2,94.41,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,100.81,98.75,29.48,6/18/26,REGAIN_DAY_2,98.75,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,,CORE_CAGE_11,230-F,1/27/26,F,LFD,271.63,268.93,42.12,6/18/26,INJECT_DAY_4_DOSE_TWO,268.93,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,,CAGE_2,230-F,1/27/26,F,LFD,273.32,271.8,37.96,6/18/26,SABLE_DAY_2_INJECT_DAY_4_DOSE_TWO,271.8,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,,,47.97,6/19/26,SURGERY_RECOVERY_DAY_2,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,19.68,10.02,39.69,6/19/26,,19.53,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,,,46.23,6/19/26,SURGERY_RECOVERY_DAY_1,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,,,50.75,6/19/26,SURGERY_RECOVERY_DAY_1,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,18,8.34,52.53,6/19/26,,18.05,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,16.17,4.54,57.15,6/19/26,,17.84,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,,,53.8,6/19/26,SURGERY_RECOVERY_DAY_2,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,,,56.01,6/19/26,SURGERY_RECOVERY_DAY_4,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,,,57.48,6/19/26,SURGERY_RECOVERY_DAY_2,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,6B,G7,370-F,2/10/26,F,LFD,101.47,97.72,33.32,6/19/26,REGAIN_DAY_3,24.05,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,6B,A8,370-F,2/10/26,F,LFD,92.94,88.03,33.63,6/19/26,REGAIN_DAY_3,26.14,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,,CAGE_7,230-F,2/10/26,F,LFD,260.89,255.47,51.2,6/19/26,SABLE_DAY_3,255.47,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,,CAGE_4,230-F,2/10/26,F,LFD,262.32,257.86,47.63,6/19/26,SABLE_DAY_3,257.86,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,,CORE_CAGE_5,230-F,2/10/26,F,LFD,264.23,259.74,43.41,6/19/26,INJECT_DAY_5_DOSE_TWO,259.74,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,276.77,25.43,31.42,6/19/26,REGAIN_DAY_2,24.62,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,,CAGE_3,230-F,2/3/26,F,LFD,262.78,258.62,48.59,6/19/26,SABLE_DAY_3,258.62,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,,CAGE_1,230-F,2/3/26,F,LFD,263.49,259.67,35.39,6/19/26,SABLE_DAY_2,259.67,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,94.41,89.7,41.26,6/19/26,REGAIN_DAY_3,28.29,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,98.75,94.45,30.86,6/19/26,REGAIN_DAY_3,24.88,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,,CORE_CAGE_11,230-F,1/27/26,F,LFD,268.93,264.33,42.99,6/19/26,INJECT_DAY_5_DOSE_TWO,264.33,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,,CAGE_2,230-F,1/27/26,F,LFD,271.8,269.39,37.78,6/19/26,SABLE_DAY_3_INJECT_DAY_5_DOSE_TWO,269.39,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,,,49.63,6/20/26,SURGERY_RECOVERY_DAY_3,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,,,,6/20/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,,,46.08,6/20/26,SURGERY_RECOVERY_DAY_2,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,,,50.5,6/20/26,SURGERY_RECOVERY_DAY_2,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,,,,6/20/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,,,,6/20/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,,,55.45,6/20/26,SURGERY_RECOVERY_DAY_3,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,,,57.32,6/20/26,SURGERY_RECOVERY_DAY_5,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,,,56.89,6/20/26,SURGERY_RECOVERY_DAY_3,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,6B,G7,370-F,2/10/26,F,LFD,24.05,19.33,35.49,6/20/26,REGAIN_DAY_4,19.33,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,6B,A8,370-F,2/10/26,F,LFD,26.14,20.63,36.5,6/20/26,REGAIN_DAY_4,20.63,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,,CAGE_7,230-F,2/10/26,F,LFD,255.47,251.23,51.16,6/20/26,SABLE_DAY_4,270.82,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,,CAGE_4,230-F,2/10/26,F,LFD,257.86,253.15,48.93,6/20/26,SABLE_DAY_4,271.26,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,,CAGE_4,230-F,2/10/26,F,LFD,259.74,254.99,44.07,6/20/26,SABLE_DAY_1_INJECT_DAY_6_DOSE_TWO,254.99,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,24.62,19.61,34.25,6/20/26,REGAIN_DAY_3,19.61,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,,CAGE_3,230-F,2/3/26,F,LFD,258.62,253.24,50.1,6/20/26,SABLE_DAY_4,270.43,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,,CAGE_1,230-F,2/3/26,F,LFD,259.67,254.82,37.11,6/20/26,SABLE_DAY_3,254.82,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,28.29,24.12,42.18,6/20/26,REGAIN_DAY_4,24.12,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,24.88,19.53,33.23,6/20/26,REGAIN_DAY_4,19.53,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,,CAGE_3,230-F,1/27/26,F,LFD,264.33,259.5,44.4,6/20/26,SABLE_DAY_1_INJECT_DAY_6_DOSE_TWO,259.5,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,,CAGE_2,230-F,1/27/26,F,LFD,269.39,266.31,38.24,6/20/26,SABLE_DAY_4_INJECT_DAY_6_DOSE_TWO,266.31,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,,,50.42,6/21/26,SURGERY_RECOVERY_DAY_4,26.51,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,,,,6/21/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,,,45.81,6/21/26,SURGERY_RECOVERY_DAY_3,25.09,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,,,50.15,6/21/26,SURGERY_RECOVERY_DAY_3,22.81,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791008,NZO/HlLtJ,3737,6B,A8,370-F,1/20/26,F,LFD,,,,6/21/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791009,NZO/HlLtJ,3738,6B,B8,370-F,1/20/26,F,LFD,,,,6/21/26,,,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791010,NZO/HlLtJ,3739,6B,C8,370-F,1/20/26,F,LFD,,,55.24,6/21/26,SURGERY_RECOVERY_DAY_4,26.2,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791011,NZO/HlLtJ,3740,6B,D8,370-F,1/20/26,F,LFD,,,56.76,6/21/26,SURGERY_RECOVERY_DAY_6,26.1,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791012,NZO/HlLtJ,3741,6B,E8,370-F,1/20/26,F,LFD,,,56.68,6/21/26,SURGERY_RECOVERY_DAY_4,26.01,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791013,NZO/HlLtJ,3742,6B,G7,370-F,2/10/26,F,LFD,19.33,12.65,38.01,6/21/26,REGAIN_DAY_5,12.65,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791014,NZO/HlLtJ,3743,6B,A8,370-F,2/10/26,F,LFD,20.63,13.77,37.54,6/21/26,REGAIN_DAY_5,13.77,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791015,NZO/HlLtJ,3744,,CORE_CAGE_3,230-F,2/10/26,F,LFD,270.82,267.85,51.6,6/21/26,INJECT_DAY_1_10NMOL_KG,267.85,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791016,NZO/HlLtJ,3745,,CORE_CAGE_4,230-F,2/10/26,F,LFD,271.26,268.68,47.72,6/21/26,INJECT_DAY_1_10NMOL_KG,268.68,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791017,NZO/HlLtJ,3746,,CAGE_4,230-F,2/10/26,F,LFD,254.99,250.22,45.04,6/21/26,SABLE_DAY_2_INJECT_DAY_7_DOSE_TWO,250.22,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791018,NZO/HlLtJ,3747,6B,E8,370-F,2/3/26,F,LFD,19.61,12.74,35.55,6/21/26,REGAIN_DAY_4,12.74,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791019,NZO/HlLtJ,3748,,CORE_CAGE_7,230-F,2/3/26,F,LFD,270.43,268.4,49.05,6/21/26,INJECT_DAY_1_10NMOL_KG,268.4,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791020,NZO/HlLtJ,3749,,CAGE_1,230-F,2/3/26,F,LFD,254.82,250.38,38.46,6/21/26,SABLE_DAY_4,250.38,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791021,NZO/HlLtJ,3750,6B,A9,370-F,2/3/26,F,LFD,24.12,18.26,43.53,6/21/26,REGAIN_DAY_5,18.26,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791022,NZO/HlLtJ,3751,6B,B9,370-F,1/27/26,F,LFD,19.53,13.78,33.88,6/21/26,REGAIN_DAY_5,13.78,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791023,NZO/HlLtJ,3752,,CAGE_3,230-F,1/27/26,F,LFD,259.5,255.03,43.67,6/21/26,SABLE_DAY_2_INJECT_DAY_7_DOSE_TWO,255.03,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791024,NZO/HlLtJ,3753,,CAGE_2,230-F,1/27/26,F,LFD,266.31,263.22,38.43,6/21/26,SABLE_DAY_5_INJECT_DAY_7_DOSE_TWO,263.22,YES,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791002,NZO/HlLtJ,3731,6B,B7,370-F,1/13/26,F,LFD,26.51,23.93,49.16,6/22/26,SURGERY_RECOVERY_DAY_5,23.93,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791003,NZO/HlLtJ,3732,6B,C7,370-F,1/13/26,F,LFD,19.53,6.97,40.56,6/22/26,,22.25,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791004,NZO/HlLtJ,3733,6B,D7,370-F,1/13/26,F,LFD,25.09,22.81,44.32,6/22/26,SURGERY_RECOVERY_DAY_4,22.81,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
2561791006,NZO/HlLtJ,3735,6B,F7,370-F,1/20/26,F,LFD,22.81,20.6,48.84,6/22/26,SURGERY_RECOVERY_DAY_4,20.6,NO,D12450Ki,26011208A2i,JACKSON_LABORATORIES,2105,,,2512-43492A
