ID,DIET_FORMULA,INTAKE_GR,DATE,COMMENTS,delta_measurement,corrected_intake_gr,DIET,KCAL_G,corrected_intake_kcal,SEX,COHORT,STRAIN,AIM,GROUP,DRUG,SABLE_DAY,SABLE
3721,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,11.230000000000018,2024-11-22,NA,2,5.615000000000009,CHOW,3.1,17.40650000000003,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,11.230000000000018,2024-11-22,NA,2,5.615000000000009,CHOW,3.1,17.40650000000003,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.950000000000015,2024-11-22,NA,2,5.4750000000000085,CHOW,3.1,16.97250000000003,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,12.430000000000009,2024-11-22,NA,2,6.215000000000003,CHOW,3.1,19.26650000000001,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.680000000000009,2024-11-22,NA,2,5.340000000000003,CHOW,3.1,16.554000000000013,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,9.950000000000015,2024-11-22,NA,2,4.9750000000000085,CHOW,3.1,15.422500000000026,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,11.82,2024-11-25,NA,3,3.94,LFD,3.82,15.0508,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,13.1,2024-11-25,NA,3,4.366666666666666,LFD,3.82,16.680666666666664,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,15.17,2024-11-25,NA,3,5.056666666666667,LFD,3.82,19.316466666666667,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,11.63,2024-11-25,NA,3,3.8766666666666665,LFD,3.82,14.808866666666663,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,10.419999999999998,2024-11-25,NA,3,3.4733333333333327,LFD,3.82,13.26813333333333,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3720,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,13.629999999999995,2024-11-25,NA,3,4.543333333333332,CHOW,3.1,14.08433333333333,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,17.279999999999973,2024-11-25,NA,3,5.759999999999991,CHOW,3.1,17.855999999999973,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,16.900000000000006,2024-11-25,NA,3,5.6333333333333355,CHOW,3.1,17.463333333333342,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,17.099999999999994,2024-11-25,NA,3,5.699999999999998,CHOW,3.1,17.669999999999995,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,16.109999999999985,2024-11-25,NA,3,5.369999999999995,CHOW,3.1,16.646999999999984,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,15.97,2024-11-25,NA,3,5.323333333333333,CHOW,3.1,16.502333333333333,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,15.159999999999997,2024-11-25,NA,3,5.053333333333332,CHOW,3.1,15.66533333333333,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,8.350000000000001,2024-11-27,NA,2,4.175000000000001,LFD,3.82,15.948500000000005,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,9.61,2024-11-27,NA,2,4.805,LFD,3.82,18.355099999999997,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,9.04,2024-11-27,NA,2,4.52,LFD,3.82,17.266399999999997,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,8.779999999999998,2024-11-27,NA,2,4.389999999999999,LFD,3.82,16.769799999999993,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,7.919999999999998,2024-11-27,NA,2,3.959999999999999,LFD,3.82,15.127199999999997,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,1.7699999999999996,2024-11-27,NA,2,0.8849999999999998,LFD,3.82,3.380699999999999,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,0.5900000000000034,2024-11-27,NA,2,0.2950000000000017,LFD,3.82,1.1269000000000065,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,-0.0899999999999963,2024-11-27,NA,2,-0.04499999999999815,LFD,3.82,-0.17189999999999295,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,1.6499999999999986,2024-11-27,NA,2,0.8249999999999993,LFD,3.82,3.1514999999999973,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,3.519999999999982,2024-11-27,DAY_2_SABLE,1,3.519999999999982,CHOW,3.1,10.911999999999944,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_2,Baseline
3721,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,3.5299999999999727,2024-11-27,DAY_2_SABLE,1,3.5299999999999727,CHOW,3.1,10.942999999999916,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_2,Baseline
3722,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,4.080000000000041,2024-11-27,DAY_2_SABLE,1,4.080000000000041,CHOW,3.1,12.648000000000128,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_2,Baseline
3726,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,5.509999999999991,2024-11-27,DAY_2_SABLE,1,5.509999999999991,CHOW,3.1,17.08099999999997,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,SABLE_DAY_2,Baseline
3727,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.480000000000018,2024-11-27,NA,2,5.240000000000009,CHOW,3.1,16.244000000000028,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,9.699999999999989,2024-11-27,NA,2,4.849999999999994,CHOW,3.1,15.034999999999982,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.449999999999989,2024-11-27,NA,2,5.224999999999994,CHOW,3.1,16.197499999999984,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,7.119999999999999,2024-11-29,NA,2,3.5599999999999996,LFD,3.82,13.599199999999998,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,10.98,2024-11-29,NA,2,5.49,LFD,3.82,20.971800000000002,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,9.43,2024-11-29,NA,2,4.715,LFD,3.82,18.0113,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,9.77,2024-11-29,NA,2,4.885000000000001,LFD,3.82,18.6607,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,9.41,2024-11-29,NA,2,4.705,LFD,3.82,17.9731,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,6.870000000000001,2024-11-29,NA,2,3.4350000000000005,LFD,3.82,13.1217,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,5.079999999999998,2024-11-29,NA,2,2.539999999999999,LFD,3.82,9.702799999999996,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,5.139999999999997,2024-11-29,NA,2,2.5699999999999985,LFD,3.82,9.817399999999994,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,7.370000000000001,2024-11-29,NA,2,3.685000000000001,LFD,3.82,14.0767,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,9.970000000000027,2024-11-29,DAY_4_SABLE,2,4.985000000000014,CHOW,3.1,15.453500000000044,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_4,Baseline
3721,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,9,2024-11-29,DAY_4_SABLE,2,4.5,CHOW,3.1,13.95,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_4,Baseline
3722,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.060000000000002,2024-11-29,DAY_4_SABLE,2,5.030000000000001,CHOW,3.1,15.593000000000004,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_4,Baseline
3726,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,9.70999999999998,2024-11-29,DAY_4_SABLE,2,4.85499999999999,CHOW,3.1,15.05049999999997,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,SABLE_DAY_4,Baseline
3727,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,11.180000000000009,2024-11-29,NA,2,5.590000000000003,CHOW,3.1,17.32900000000001,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,9.97,2024-11-29,NA,2,4.984999999999999,CHOW,3.1,15.453499999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.650000000000006,2024-11-29,NA,2,5.325000000000003,CHOW,3.1,16.50750000000001,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,12.04,2024-12-02,NA,3,4.013333333333333,LFD,3.82,15.33093333333333,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,14.6,2024-12-02,NA,3,4.866666666666666,LFD,3.82,18.590666666666664,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,11.73,2024-12-02,NA,3,3.91,LFD,3.82,14.936199999999998,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,14.97,2024-12-02,NA,3,4.989999999999999,LFD,3.82,19.0618,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,13.63,2024-12-02,NA,3,4.543333333333334,LFD,3.82,17.355533333333334,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,10.96,2024-12-02,NA,3,3.653333333333333,LFD,3.82,13.955733333333333,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,13.18,2024-12-02,NA,3,4.3933333333333335,LFD,3.82,16.782533333333333,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,11.05,2024-12-02,NA,3,3.683333333333333,LFD,3.82,14.070333333333332,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,13.52,2024-12-02,NA,3,4.506666666666667,LFD,3.82,17.215466666666668,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,17.629999999999995,2024-12-02,NA,3,5.876666666666665,CHOW,3.1,18.217666666666663,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,14.960000000000008,2024-12-02,NA,3,4.986666666666669,CHOW,3.1,15.458666666666677,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,16.69999999999999,2024-12-02,NA,3,5.566666666666663,CHOW,3.1,17.256666666666657,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,1.8599999999999992,2024-12-04,NA,2,0.9299999999999996,LFD,3.82,3.552599999999998,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,8.79,2024-12-04,NA,2,4.395,LFD,3.82,16.788899999999998,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,8.689999999999998,2024-12-04,NA,2,4.344999999999999,LFD,3.82,16.597899999999996,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,8.57,2024-12-04,NA,2,4.285,LFD,3.82,16.3687,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,8.229999999999997,2024-12-04,NA,2,4.114999999999998,LFD,3.82,15.719299999999992,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,7.099999999999998,2024-12-04,NA,2,3.549999999999999,LFD,3.82,13.560999999999996,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,9.71,2024-12-04,NA,2,4.8549999999999995,LFD,3.82,18.5461,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,8.65,2024-12-04,NA,2,4.325,LFD,3.82,16.5215,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,9.97,2024-12-04,NA,2,4.985,LFD,3.82,19.0427,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,2.1899999999999977,2024-12-04,NA,2,1.0949999999999989,LFD,3.82,4.182899999999996,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,2.75,2024-12-04,NA,2,1.375,LFD,3.82,5.2524999999999995,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,1.7899999999999991,2024-12-04,NA,2,0.8949999999999996,LFD,3.82,3.418899999999998,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,1.8000000000000007,2024-12-04,NA,2,0.9000000000000004,LFD,3.82,3.438000000000001,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,6.2099999999999795,2024-12-04,DAY_2_SABLE,1,6.2099999999999795,CHOW,3.1,19.250999999999937,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_2,Baseline
3728,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,6.490000000000009,2024-12-04,DAY_2_SABLE,1,6.490000000000009,CHOW,3.1,20.119000000000028,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_2,Baseline
3729,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,5.5400000000000205,2024-12-04,DAY_2_SABLE,1,5.5400000000000205,CHOW,3.1,17.174000000000063,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_2,Baseline
3706,D12450Ki,7.050000000000001,2024-12-06,NA,2,3.5250000000000004,LFD,3.82,13.4655,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,9.46,2024-12-06,NA,2,4.73,LFD,3.82,18.0686,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,8.23,2024-12-06,NA,2,4.115,LFD,3.82,15.7193,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,10.28,2024-12-06,NA,2,5.140000000000001,LFD,3.82,19.6348,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,7.690000000000001,2024-12-06,NA,2,3.8450000000000006,LFD,3.82,14.687900000000004,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,8.82,2024-12-06,NA,2,4.41,LFD,3.82,16.8462,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,9.91,2024-12-06,NA,2,4.955,LFD,3.82,18.9281,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,9.65,2024-12-06,NA,2,4.824999999999999,LFD,3.82,18.431499999999996,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,11.29,2024-12-06,NA,2,5.645,LFD,3.82,21.563899999999997,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,6.310000000000002,2024-12-06,NA,2,3.155000000000001,LFD,3.82,12.052100000000005,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,6.440000000000001,2024-12-06,NA,2,3.2200000000000006,LFD,3.82,12.300400000000002,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,6.899999999999999,2024-12-06,NA,2,3.4499999999999993,LFD,3.82,13.178999999999997,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,4.710000000000001,2024-12-06,NA,2,2.3550000000000004,LFD,3.82,8.996100000000002,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,10.509999999999993,2024-12-06,DAY_4_SABLE,2,5.2549999999999955,CHOW,3.1,16.290499999999987,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_4,Baseline
3728,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,9.439999999999998,2024-12-06,DAY_4_SABLE,2,4.719999999999999,CHOW,3.1,14.631999999999996,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,SABLE_DAY_4,Baseline
3729,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,12.019999999999982,2024-12-06,DAY_4_SABLE,2,6.009999999999991,CHOW,3.1,18.630999999999972,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,SABLE_DAY_4,Baseline
3706,D12450Ki,11.22,2024-12-09,NA,3,3.74,LFD,3.82,14.286799999999998,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,16.92,2024-12-09,NA,3,5.640000000000001,LFD,3.82,21.5448,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,13.09,2024-12-09,NA,3,4.363333333333333,LFD,3.82,16.667933333333334,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,14.62,2024-12-09,NA,3,4.873333333333334,LFD,3.82,18.616133333333337,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,12.11,2024-12-09,NA,3,4.036666666666667,LFD,3.82,15.420066666666669,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,11.78,2024-12-09,NA,3,3.9266666666666663,LFD,3.82,14.999866666666664,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,14.93,2024-12-09,NA,3,4.976666666666667,LFD,3.82,19.010866666666665,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,14.16,2024-12-09,NA,3,4.72,LFD,3.82,18.030399999999997,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,16.79,2024-12-09,NA,3,5.596666666666667,LFD,3.82,21.379266666666663,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,11.96,2024-12-09,NA,3,3.9866666666666664,LFD,3.82,15.229066666666665,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,14.87,2024-12-09,NA,3,4.956666666666666,LFD,3.82,18.934466666666665,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,11.63,2024-12-09,NA,3,3.8766666666666665,LFD,3.82,14.808866666666663,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,11.86,2024-12-09,NA,3,3.953333333333333,LFD,3.82,15.101733333333332,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3706,D12450Ki,6.890000000000001,2024-12-11,NA,2,3.4450000000000003,LFD,3.82,13.1599,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,8.810000000000002,2024-12-11,NA,2,4.405000000000001,LFD,3.82,16.827100000000005,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,7.599999999999998,2024-12-11,NA,2,3.799999999999999,LFD,3.82,14.515999999999996,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,7.52,2024-12-11,NA,2,3.76,LFD,3.82,14.3632,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,9.55,2024-12-11,NA,2,4.775,LFD,3.82,18.2405,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,7.349999999999998,2024-12-11,NA,2,3.674999999999999,LFD,3.82,14.038499999999996,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,8.8,2024-12-11,NA,2,4.4,LFD,3.82,16.808,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,7.879999999999999,2024-12-11,NA,2,3.939999999999999,LFD,3.82,15.050799999999995,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,8.150000000000002,2024-12-11,NA,2,4.075000000000001,LFD,3.82,15.566500000000003,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,8.239999999999998,2024-12-11,NA,2,4.119999999999999,LFD,3.82,15.738399999999997,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,8.680000000000003,2024-12-11,NA,2,4.340000000000002,LFD,3.82,16.578800000000005,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,9.18,2024-12-11,NA,2,4.59,LFD,3.82,17.5338,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,9.479999999999997,2024-12-11,NA,2,4.739999999999998,LFD,3.82,18.106799999999993,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,2.2399999999999984,2024-12-11,NA,2,1.1199999999999992,LFD,3.82,4.278399999999997,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,2.0799999999999983,2024-12-11,NA,2,1.0399999999999991,LFD,3.82,3.972799999999997,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,3.0100000000000016,2024-12-11,NA,2,1.5050000000000008,LFD,3.82,5.749100000000003,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3706,D12450Ki,8.71,2024-12-13,NA,2,4.355,LFD,3.82,16.636100000000003,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3707,D12450Ki,11.81,2024-12-13,NA,2,5.905,LFD,3.82,22.5571,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3708,D12450Ki,8.540000000000003,2024-12-13,NA,2,4.270000000000001,LFD,3.82,16.311400000000006,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3710,D12450Ki,9.65,2024-12-13,NA,2,4.824999999999999,LFD,3.82,18.431499999999996,F,3,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3711,D12450Ki,9.07,2024-12-13,NA,2,4.535,LFD,3.82,17.3237,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3713,D12450Ki,7.77,2024-12-13,NA,2,3.885,LFD,3.82,14.840699999999998,F,3,NZO/HlLtJ,EEGAP,Control,Vehicle,NA,NA
3714,D12450Ki,5.100000000000001,2024-12-13,NA,2,2.5500000000000007,LFD,3.82,9.741,F,3,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3716,D12450Ki,7.43,2024-12-13,NA,2,3.715,LFD,3.82,14.191299999999998,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3719,D12450Ki,5.699999999999999,2024-12-13,NA,2,2.8499999999999996,LFD,3.82,10.887,F,4,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3720,D12450Ki,11.05,2024-12-13,NA,2,5.525,LFD,3.82,21.1055,F,4,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3721,D12450Ki,8.089999999999998,2024-12-13,NA,2,4.044999999999999,LFD,3.82,15.451899999999997,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3722,D12450Ki,10.12,2024-12-13,NA,2,5.0600000000000005,LFD,3.82,19.3292,F,4,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
3726,D12450Ki,9.69,2024-12-13,NA,2,4.845000000000001,LFD,3.82,18.507900000000003,F,5,NZO/HlLtJ,EEGAP,Control,RTIOXA_47,NA,NA
3727,D12450Ki,7.220000000000002,2024-12-13,NA,2,3.610000000000001,LFD,3.82,13.790200000000004,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3728,D12450Ki,6.48,2024-12-13,NA,2,3.24,LFD,3.82,12.3768,F,5,NZO/HlLtJ,EEGAP,Weight cycled,Vehicle,NA,NA
3729,D12450Ki,6.969999999999999,2024-12-13,NA,2,3.484999999999999,LFD,3.82,13.312699999999998,F,5,NZO/HlLtJ,EEGAP,Weight cycled,RTIOXA_47,NA,NA
